Country	Visa	EntryYear	ParamIndex	Value
India	Family	2020	3	2664.0
India	Study	2004	0	0.38670538278325295
India	Study	2004	1	0.6654822035873572
India	Study	2004	2	3.028242611385857
India	Study	2004	3	17605.0
India	Study	2005	0	0.3479210478983448
India	Study	2005	1	0.6763668650614136
India	Study	2005	2	3.01026344522608
India	Study	2005	3	20271.0
India	Study	2006	0	0.280325697230862
India	Study	2006	1	0.73553476220467
India	Study	2006	2	3.127439461928949
India	Study	2006	3	22495.0
India	Study	2007	0	0.19735595826780303
India	Study	2007	1	0.8357609648011104
India	Study	2007	2	3.187579124912449
India	Study	2007	3	23053.0
India	Study	2008	0	0.16168443532858548
India	Study	2008	1	0.9687232964198516
India	Study	2008	2	3.3370664118742033
India	Study	2008	3	28587.0
India	Study	2009	0	0.15824427630074933
India	Study	2009	1	0.9917015244804753
India	Study	2009	2	3.3108046210863007
India	Study	2009	3	61290.0
India	Study	2010	0	0.18041582295261616
India	Study	2010	1	1.0368339909500628
India	Study	2010	2	3.0123817128412003
India	Study	2010	3	49077.0
India	Study	2011	0	0.14177882167307004
India	Study	2011	1	1.2858384666516591
India	Study	2011	2	2.610516923832507
India	Study	2011	3	33049.0
India	Study	2012	0	0.11664371091018536
India	Study	2012	1	1.5085090952185194
India	Study	2012	2	2.6466916670437595
India	Study	2012	3	15732.0
India	Study	2013	0	0.12269389169876452
India	Study	2013	1	1.455049659494368
India	Study	2013	2	2.666109326556212
India	Study	2013	3	12001.0
India	Study	2014	0	0.130682045361734
India	Study	2014	1	1.5842329284000467
India	Study	2014	2	2.634697589733296
India	Study	2014	3	11144.0
India	Study	2015	0	0.1565499262318109
India	Study	2015	1	1.7112195952215228
India	Study	2015	2	2.6028323616940807
India	Study	2015	3	9856.0
India	Study	2016	0	0.2124160149387309
India	Study	2016	1	2.094751452128659
India	Study	2016	2	2.60687132190336
India	Study	2016	3	9824.0
India	Study	2017	0	0.27750614819413755
India	Study	2017	1	2.640650148758755
India	Study	2017	2	2.553582126583221
India	Study	2017	3	12637.0
India	Study	2018	0	-1.0
India	Study	2018	1	-1.0
India	Study	2018	2	-1.0
India	Study	2018	3	17316.0
India	Study	2019	0	-1.0
India	Study	2019	1	-1.0
India	Study	2019	2	-1.0
India	Study	2019	3	32911.0
India	Study	2020	0	-1.0
India	Study	2020	1	-1.0
India	Study	2020	2	-1.0
India	Study	2020	3	51233.0
India	Work	2004	0	0.3915592430898245
India	Work	2004	1	0.7732716425582808
India	Work	2004	2	2.0621920995056113
India	Work	2004	3	32173.0
India	Work	2005	0	0.38090473864220004
India	Work	2005	1	0.7008938729433885
India	Work	2005	2	1.5848247062653664
India	Work	2005	3	43900.0
India	Work	2006	0	0.35288288240599613
India	Work	2006	1	0.8028787603394067
India	Work	2006	2	1.9310357097970863
India	Work	2006	3	54034.0
India	Work	2007	0	0.2702384254496069
India	Work	2007	1	0.906695523857985
India	Work	2007	2	2.0927447019850645
India	Work	2007	3	44774.0
India	Work	2008	0	0.2633660292773504
India	Work	2008	1	0.9550340012834775
India	Work	2008	2	2.1831354180966493
India	Work	2008	3	42313.0
India	Work	2009	0	0.3203488365297662
India	Work	2009	1	1.2041608842750906
India	Work	2009	2	2.5908717799881225
India	Work	2009	3	39724.0
India	Work	2010	0	0.32116585965364663
India	Work	2010	1	1.064985166081514
India	Work	2010	2	2.3828573748536073
India	Work	2010	3	43645.0
India	Work	2011	0	0.24970524176097592
India	Work	2011	1	0.9442599620976567
India	Work	2011	2	1.8732686509043657
India	Work	2011	3	40355.0
India	Work	2012	0	0.17945512381239426
India	Work	2012	1	0.9191862871192054
India	Work	2012	2	1.5316375160035898
India	Work	2012	3	40073.0
India	Work	2013	0	0.17161928252876965
India	Work	2013	1	0.8533614638946662
India	Work	2013	2	1.5168132391501836
India	Work	2013	3	44562.0
India	Work	2014	0	0.18192338797384927
India	Work	2014	1	0.8648860389007405
India	Work	2014	2	1.5496915954065422
India	Work	2014	3	50114.0
India	Work	2015	0	0.20188088939733712
India	Work	2015	1	0.9214407848570823
India	Work	2015	2	1.5269580104478404
India	Work	2015	3	49224.0
India	Work	2016	0	0.30945655249963366
India	Work	2016	1	1.2480646077887683
India	Work	2016	2	1.6496281353928572
India	Work	2016	3	48976.0
India	Work	2017	0	0.3775221643346719
India	Work	2017	1	1.2273758346168475
India	Work	2017	2	1.9715876771231557
India	Work	2017	3	45336.0
India	Work	2018	0	-1.0
India	Work	2018	1	-1.0
India	Work	2018	2	-1.0
India	Work	2018	3	50032.0
India	Work	2019	0	-1.0
India	Work	2019	1	-1.0
India	Work	2019	2	-1.0
India	Work	2019	3	55450.0
India	Work	2020	0	-1.0
India	Work	2020	1	-1.0
India	Work	2020	2	-1.0
India	Work	2020	3	30725.0
Pakistan	Dep_J_A	2004	0	0.6782360542688058
Pakistan	Dep_J_A	2004	1	0.8042581645803841
Pakistan	Dep_J_A	2004	2	2.3359502638333285
Pakistan	Dep_J_A	2004	3	2449.0
Pakistan	Dep_J_A	2005	0	0.6987088122456948
Pakistan	Dep_J_A	2005	1	0.7160187697138809
Pakistan	Dep_J_A	2005	2	1.9026550898599837
Pakistan	Dep_J_A	2005	3	4617.0
Pakistan	Dep_J_A	2006	0	0.7339020332911204
Pakistan	Dep_J_A	2006	1	0.7654285210740579
Pakistan	Dep_J_A	2006	2	1.7731927316893208
Pakistan	Dep_J_A	2006	3	4010.0
Pakistan	Dep_J_A	2007	0	0.7762237380314942
Pakistan	Dep_J_A	2007	1	0.8538088206349415
Pakistan	Dep_J_A	2007	2	2.4373520527419035
Pakistan	Dep_J_A	2007	3	3897.0
Pakistan	Dep_J_A	2008	0	0.7856521750911001
Pakistan	Dep_J_A	2008	1	0.894824598055849
Pakistan	Dep_J_A	2008	2	2.686592494107468
Pakistan	Dep_J_A	2008	3	3266.0
Pakistan	Dep_J_A	2009	0	0.8033817717813476
Pakistan	Dep_J_A	2009	1	0.9552719335806608
Pakistan	Dep_J_A	2009	2	2.2821288704026483
Pakistan	Dep_J_A	2009	3	1587.0
Pakistan	Dep_J_A	2010	0	0.8003717269063937
Pakistan	Dep_J_A	2010	1	1.0335080724113408
Pakistan	Dep_J_A	2010	2	2.7144641511054637
Pakistan	Dep_J_A	2010	3	972.0
Pakistan	Dep_J_A	2011	0	0.8007074625531783
Pakistan	Dep_J_A	2011	1	1.0201194317563296
Pakistan	Dep_J_A	2011	2	2.4662016616512106
Pakistan	Dep_J_A	2011	3	1481.0
Pakistan	Dep_J_A	2012	0	0.722257359451898
Pakistan	Dep_J_A	2012	1	0.6834553374937686
Pakistan	Dep_J_A	2012	2	2.7538586765282442
Pakistan	Dep_J_A	2012	3	911.0
Pakistan	Dep_J_A	2013	0	0.6955745030817734
Pakistan	Dep_J_A	2013	1	0.8634467488938773
Pakistan	Dep_J_A	2013	2	2.8345429684006564
Pakistan	Dep_J_A	2013	3	469.0
Pakistan	Dep_J_A	2014	0	0.6729281473378871
Pakistan	Dep_J_A	2014	1	0.5814407032733799
Pakistan	Dep_J_A	2014	2	3.2877191435199453
Pakistan	Dep_J_A	2014	3	517.0
Pakistan	Dep_J_A	2015	0	-1.0
Pakistan	Dep_J_A	2015	1	-1.0
Pakistan	Dep_J_A	2015	2	-1.0
Pakistan	Dep_J_A	2015	3	396.0
Pakistan	Dep_J_A	2016	0	0.6885721573393935
Pakistan	Dep_J_A	2016	1	1.6423288214200928
Pakistan	Dep_J_A	2016	2	2.897080616288532
Pakistan	Dep_J_A	2016	3	391.0
Pakistan	Dep_J_A	2017	0	-1.0
Pakistan	Dep_J_A	2017	1	-1.0
Pakistan	Dep_J_A	2017	2	-1.0
Pakistan	Dep_J_A	2017	3	546.0
Pakistan	Dep_J_A	2018	0	-1.0
Pakistan	Dep_J_A	2018	1	-1.0
Pakistan	Dep_J_A	2018	2	-1.0
Pakistan	Dep_J_A	2018	3	187.0
Pakistan	Dep_J_A	2019	0	-1.0
Pakistan	Dep_J_A	2019	1	-1.0
Pakistan	Dep_J_A	2019	2	-1.0
Pakistan	Dep_J_A	2019	3	187.0
Pakistan	Dep_J_A	2020	0	-1.0
Pakistan	Dep_J_A	2020	1	-1.0
Pakistan	Dep_J_A	2020	2	-1.0
Pakistan	Dep_J_A	2020	3	281.0
Pakistan	Family	2004	0	0.8983469749617685
Pakistan	Family	2004	1	0.9955997875760428
Pakistan	Family	2004	2	2.550137015020953
Pakistan	Family	2004	3	8775.0
Pakistan	Family	2005	0	0.9015942654477118
Pakistan	Family	2005	1	0.9798852979650694
Pakistan	Family	2005	2	2.6532108678052415
Pakistan	Family	2005	3	8780.0
Pakistan	Family	2006	0	0.9142894540802706
Pakistan	Family	2006	1	0.9451038435039216
Pakistan	Family	2006	2	2.6720500479534937
Pakistan	Family	2006	3	8879.0
Pakistan	Family	2007	0	0.9314244923355949
Pakistan	Family	2007	1	0.7362497260510713
Pakistan	Family	2007	2	2.429346950649201
Pakistan	Family	2007	3	9787.0
Pakistan	Family	2008	0	0.9343841536800619
Pakistan	Family	2008	1	0.6524373099644352
Pakistan	Family	2008	2	2.7020441750009616
Pakistan	Family	2008	3	7692.0
Pakistan	Family	2009	0	0.9274223107449743
Pakistan	Family	2009	1	0.6491359480784324
Pakistan	Family	2009	2	2.919103624648036
Pakistan	Family	2009	3	6206.0
Pakistan	Family	2010	0	0.9326415193846165
Pakistan	Family	2010	1	0.5657453858408013
Pakistan	Family	2010	2	3.0737247448452623
Pakistan	Family	2010	3	6273.0
Pakistan	Family	2011	0	0.9060126062605298
Pakistan	Family	2011	1	0.2730957623331902
Pakistan	Family	2011	2	3.1126515916551707
Pakistan	Family	2011	3	7214.0
Pakistan	Family	2012	0	-1.0
Pakistan	Family	2012	1	-1.0
Pakistan	Family	2012	2	-1.0
Pakistan	Family	2012	3	7072.0
Pakistan	Family	2013	0	0.8919997163759894
Pakistan	Family	2013	1	0.612907099743255
Pakistan	Family	2013	2	4.599232543914887
Pakistan	Family	2013	3	3755.0
Pakistan	Family	2014	0	-1.0
Pakistan	Family	2014	1	-1.0
Pakistan	Family	2014	2	-1.0
Pakistan	Family	2014	3	4851.0
Pakistan	Family	2015	0	-1.0
Pakistan	Family	2015	1	-1.0
Pakistan	Family	2015	2	-1.0
Pakistan	Family	2015	3	4942.0
Pakistan	Family	2016	0	0.9367528789393081
Pakistan	Family	2016	1	2.7201287450716314
Pakistan	Family	2016	2	3.3722005141015163
Pakistan	Family	2016	3	5792.0
Pakistan	Family	2017	0	0.0901969532317857
Pakistan	Family	2017	1	2.2948575836496836
Pakistan	Family	2017	2	4.65059530482109
Pakistan	Family	2017	3	7154.0
Pakistan	Family	2018	0	-1.0
Pakistan	Family	2018	1	-1.0
Pakistan	Family	2018	2	-1.0
Pakistan	Family	2018	3	7424.0
Pakistan	Family	2019	0	-1.0
Pakistan	Family	2019	1	-1.0
Pakistan	Family	2019	2	-1.0
Pakistan	Family	2019	3	8821.0
Pakistan	Family	2020	0	-1.0
Pakistan	Family	2020	1	-1.0
Pakistan	Family	2020	2	-1.0
Pakistan	Family	2020	3	6019.0
Pakistan	Study	2004	0	0.438863729787879
Pakistan	Study	2004	1	0.6676374594336658
Pakistan	Study	2004	2	3.7441302046707694
Pakistan	Study	2004	3	13047.0
Pakistan	Study	2005	0	0.39939756525266895
Pakistan	Study	2005	1	0.64928176444939
Pakistan	Study	2005	2	3.459158341584863
Pakistan	Study	2005	3	9357.0
Pakistan	Study	2006	0	0.3929912913379663
Pakistan	Study	2006	1	0.6790603842536881
Pakistan	Study	2006	2	3.618331156076203
Pakistan	Study	2006	3	12838.0
Pakistan	Study	2007	0	0.36582090748616103
Pakistan	Study	2007	1	0.6564208749679725
Pakistan	Study	2007	2	3.5247186835778432
Pakistan	Study	2007	3	11974.0
Pakistan	Study	2008	0	0.30327429853625587
Pakistan	Study	2008	1	0.7266053170474632
Pakistan	Study	2008	2	3.507985465949817
Pakistan	Study	2008	3	9397.0
Pakistan	Study	2009	0	0.2958224740920201
Pakistan	Study	2009	1	0.8368162382228547
Pakistan	Study	2009	2	3.550706610182744
Pakistan	Study	2009	3	12916.0
Pakistan	Study	2010	0	0.26187109393512265
Pakistan	Study	2010	1	0.8725418521030491
Pakistan	Study	2010	2	2.8706547188922427
Pakistan	Study	2010	3	25751.0
Pakistan	Study	2011	0	0.24045056271106202
Pakistan	Study	2011	1	1.0599948966376003
Pakistan	Study	2011	2	2.522996605451016
Pakistan	Study	2011	3	34922.0
Pakistan	Study	2012	0	0.24901403460582822
Pakistan	Study	2012	1	1.2254300560394742
Pakistan	Study	2012	2	2.6213509730299602
Pakistan	Study	2012	3	10364.0
Pakistan	Study	2013	0	0.23133995379153224
Pakistan	Study	2013	1	1.0790347943792273
Pakistan	Study	2013	2	2.7925338342083936
Pakistan	Study	2013	3	4222.0
Pakistan	Study	2014	0	0.24035219504668096
Pakistan	Study	2014	1	1.1994797197149576
Pakistan	Study	2014	2	2.647746375470347
Pakistan	Study	2014	3	3806.0
Pakistan	Study	2015	0	0.2096890780252827
Pakistan	Study	2015	1	1.2008273924607438
Pakistan	Study	2015	2	2.7971955481988076
Pakistan	Study	2015	3	2447.0
Pakistan	Study	2016	0	0.2729064888926075
Pakistan	Study	2016	1	1.4177582582894126
Pakistan	Study	2016	2	2.8234168643469637
Pakistan	Study	2016	3	2611.0
Pakistan	Study	2017	0	0.3948372490666777
Pakistan	Study	2017	1	2.0763472671930376
Pakistan	Study	2017	2	2.5028130940528817
Pakistan	Study	2017	3	3557.0
Pakistan	Study	2018	0	-1.0
Pakistan	Study	2018	1	-1.0
Pakistan	Study	2018	2	-1.0
Pakistan	Study	2018	3	3656.0
Pakistan	Study	2019	0	-1.0
Pakistan	Study	2019	1	-1.0
Pakistan	Study	2019	2	-1.0
Pakistan	Study	2019	3	4147.0
Pakistan	Study	2020	0	-1.0
Pakistan	Study	2020	1	-1.0
Pakistan	Study	2020	2	-1.0
Pakistan	Study	2020	3	5726.0
Pakistan	Work	2004	0	0.5340493035672033
Pakistan	Work	2004	1	0.7025027362508525
Pakistan	Work	2004	2	1.8267636152154139
Pakistan	Work	2004	3	2906.0
Pakistan	Work	2005	0	0.4197384122461931
Pakistan	Work	2005	1	0.5050415460738785
Pakistan	Work	2005	2	-0.4772872508728154
Pakistan	Work	2005	3	4028.0
Pakistan	Work	2006	0	0.4668978894894056
Pakistan	Work	2006	1	0.6090140095336268
Pakistan	Work	2006	2	0.36982049714534526
Pakistan	Work	2006	3	3700.0
Pakistan	Work	2007	0	0.483547867670171
Pakistan	Work	2007	1	0.5214476044239118
Pakistan	Work	2007	2	0.1466396455972315
Pakistan	Work	2007	3	2734.0
Pakistan	Work	2008	0	0.5205886773733629
Pakistan	Work	2008	1	0.6365586422125361
Pakistan	Work	2008	2	1.831163851042961
Pakistan	Work	2008	3	2725.0
Pakistan	Work	2009	0	0.6794436189759443
Pakistan	Work	2009	1	0.9844702057496968
Pakistan	Work	2009	2	3.204759567637246
Pakistan	Work	2009	3	5741.0
Pakistan	Work	2010	0	0.6918155161381156
Pakistan	Work	2010	1	0.6710793137267329
Pakistan	Work	2010	2	2.1562928962459234
Pakistan	Work	2010	3	5697.0
Pakistan	Work	2011	0	0.6661380524496945
Pakistan	Work	2011	1	0.5716010645433159
Pakistan	Work	2011	2	1.9847874107169803
Pakistan	Work	2011	3	4648.0
Pakistan	Work	2012	0	0.6321547792935325
Pakistan	Work	2012	1	0.5234592412298347
Pakistan	Work	2012	2	1.5727942188067279
Pakistan	Work	2012	3	3852.0
Pakistan	Work	2013	0	0.5700487116592636
Pakistan	Work	2013	1	0.4878575937225078
Pakistan	Work	2013	2	1.2246264257646824
Pakistan	Work	2013	3	3738.0
Pakistan	Work	2014	0	0.6282472156511314
Pakistan	Work	2014	1	0.639512301891509
Pakistan	Work	2014	2	2.3212612804532506
Pakistan	Work	2014	3	3629.0
Pakistan	Work	2015	0	0.5538548964733836
Pakistan	Work	2015	1	0.5187808811765933
Pakistan	Work	2015	2	2.0210783926038207
Pakistan	Work	2015	3	2929.0
Pakistan	Work	2016	0	0.5415442603414162
Pakistan	Work	2016	1	0.5331281457650161
Pakistan	Work	2016	2	1.62715592765913
Pakistan	Work	2016	3	2544.0
Pakistan	Work	2017	0	-1.0
Pakistan	Work	2017	1	-1.0
Pakistan	Work	2017	2	-1.0
Pakistan	Work	2017	3	2461.0
Pakistan	Work	2018	0	-1.0
Pakistan	Work	2018	1	-1.0
Pakistan	Work	2018	2	-1.0
Pakistan	Work	2018	3	3096.0
Pakistan	Work	2019	0	-1.0
Pakistan	Work	2019	1	-1.0
Pakistan	Work	2019	2	-1.0
Pakistan	Work	2019	3	3936.0
Pakistan	Work	2020	0	-1.0
Pakistan	Work	2020	1	-1.0
Pakistan	Work	2020	2	-1.0
Pakistan	Work	2020	3	3106.0
